"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000188483",306.678934948826,0.786743479381878,0.116058880994391,6.7788304750233,1.21152582732761e-11,5.36935616430269e-11,"IER5L","389792","immediate early response 5 like"
"ENSG00000112655",3824.28613103178,0.309014205733402,0.0455896183131749,6.77817049510371,1.21707176219886e-11,5.39226211267014e-11,"PTK7","5754","protein tyrosine kinase 7 (inactive)"
"ENSG00000198056",30.476781203393,-2.69286617396758,0.397296622755154,-6.77797398652225,1.21872785967178e-11,5.39792519303929e-11,"PRIM1","5557","DNA primase subunit 1"
"ENSG00000188211",177.747587059247,0.961590121913325,0.141959065104373,6.77371410699508,1.25517591973728e-11,5.55763572149016e-11,"NCR3LG1","374383","natural killer cell cytotoxicity receptor 3 ligand 1"
"ENSG00000105514",59.9876026096505,-1.63821197613037,0.242110804207144,-6.76637286590793,1.320509676692e-11,5.84510697919695e-11,"RAB3D","9545","RAB3D, member RAS oncogene family"
"ENSG00000151117",59.7241979555637,1.73887699041437,0.257018940021629,6.76555972983171,1.3279479528584e-11,5.87621082981082e-11,"TMEM86A","144110","transmembrane protein 86A"
"ENSG00000095397",92.5462137569028,1.29490636324442,0.191456098945811,6.76346363669997,1.34731201548278e-11,5.96005104650235e-11,"WHRN","25861","whirlin"
"ENSG00000135929",107.955686048694,1.22904025121723,0.181741436078909,6.76257587556201,1.35559642574991e-11,5.99484190260423e-11,"CYP27A1","1593","cytochrome P450 family 27 subfamily A member 1"
"ENSG00000003249",374.940952391875,-0.659907010935219,0.0976851975857244,-6.75544532073156,1.42397204026303e-11,6.29526976883846e-11,"DBNDD1","79007","dysbindin domain containing 1"
"ENSG00000178449",304.922828739673,0.773952149955718,0.114626306150857,6.75195926611414,1.4586183264995e-11,6.44460395814329e-11,"COX14","84987","cytochrome c oxidase assembly factor COX14"
"ENSG00000178927",679.792639503108,0.504160373239223,0.0746687907171281,6.75195578229145,1.45865336017063e-11,6.44460395814329e-11,"CYBC1","79415","cytochrome b-245 chaperone 1"
"ENSG00000171877",150.720996459247,-1.14152441074951,0.169075692132937,-6.75155840765079,1.46265481204897e-11,6.46028489032389e-11,"FRMD5","84978","FERM domain containing 5"
"ENSG00000011523",162.365379411035,-0.985238081046379,0.145932266262778,-6.75133818090837,1.46487706185579e-11,6.4681001395821e-11,"CEP68","23177","centrosomal protein 68"
"ENSG00000179163",119.382292613947,1.14845178472039,0.170118192259676,6.75090517636902,1.46925604260265e-11,6.48543056629672e-11,"FUCA1","2517","alpha-L-fucosidase 1"
"ENSG00000135269",884.001069603503,0.491046538572384,0.0727424827342047,6.75047812660766,1.47358735845064e-11,6.50253995307658e-11,"TES","26136","testin LIM domain protein"
"ENSG00000159086",399.559243545035,0.629841010676999,0.0933233727733903,6.7490167999649,1.48850355901618e-11,6.56633256238021e-11,"PAXBP1","94104","PAX3 and PAX7 binding protein 1"
"ENSG00000092203",1057.94798896382,-0.425563731701805,0.0630775883950953,-6.74667092591155,1.51275835924641e-11,6.67126903472545e-11,"TOX4","9878","TOX high mobility group box family member 4"
"ENSG00000145216",451.247232525466,0.592618281379101,0.0878543488064265,6.74546325173776,1.52539541121403e-11,6.72492223882136e-11,"FIP1L1","81608","factor interacting with PAPOLA and CPSF1"
"ENSG00000160271",648.864803558942,0.55074698458137,0.0816739572258676,6.74323864409178,1.54894479256097e-11,6.82663604348686e-11,"RALGDS","5900","ral guanine nucleotide dissociation stimulator"
"ENSG00000123992",662.479801329526,0.549117893445956,0.0814363568836942,6.7429083821885,1.55247111447698e-11,6.84006705712191e-11,"DNPEP","23549","aspartyl aminopeptidase"
"ENSG00000165169",1069.54361029402,0.483960758743214,0.071792772240951,6.7410791314611,1.57214549688571e-11,6.92461494835506e-11,"DYNLT3","6990","dynein light chain Tctex-type 3"
"ENSG00000183864",838.834701841052,-0.617417249392035,0.0916117002611127,-6.73950213381331,1.58930261580048e-11,6.9980266843693e-11,"TOB2","10766","transducer of ERBB2, 2"
"ENSG00000138185",178.837633814802,0.95099670463414,0.141115941657478,6.73911603086229,1.5935311282311e-11,7.01448340081759e-11,"ENTPD1","953","ectonucleoside triphosphate diphosphohydrolase 1"
"ENSG00000127948",907.214710611866,0.508228951339038,0.0754241877142922,6.73827543578216,1.60277527597917e-11,7.05300124525153e-11,"POR","5447","cytochrome p450 oxidoreductase"
"ENSG00000215271",114.237296356951,-1.15822036180063,0.172029853365509,-6.73267074953423,1.66576722505418e-11,7.3279393417536e-11,NA,NA,NA
"ENSG00000091490",1053.13231266687,-0.481299201218358,0.0715096111151163,-6.73055263080037,1.69019896942722e-11,7.43312871899582e-11,"SEL1L3","23231","SEL1L family member 3"
"ENSG00000137288",268.268719206658,-0.763322916799334,0.113444419700946,-6.72860700254407,1.71295008856369e-11,7.53086459373461e-11,"UQCC2","84300","ubiquinol-cytochrome c reductase complex assembly factor 2"
"ENSG00000141027",2610.75796117218,-0.325088143813995,0.04833284953009,-6.72602892183315,1.74355922852883e-11,7.66307692932486e-11,"NCOR1","9611","nuclear receptor corepressor 1"
"ENSG00000204439",316.940050122335,0.7032434260806,0.104556830307976,6.725944388417,1.74457189616777e-11,7.66516916790537e-11,"C6orf47","57827","chromosome 6 open reading frame 47"
"ENSG00000020129",1527.85278046409,0.459301929652443,0.0682976879106946,6.72499968451379,1.75592822878227e-11,7.71269336406087e-11,"NCDN","23154","neurochondrin"
"ENSG00000215193",1144.08827772596,0.421374539875802,0.0626585162612947,6.72493644947817,1.75669095979885e-11,7.71367158615641e-11,"PEX26","55670","peroxisomal biogenesis factor 26"
"ENSG00000118707",168.543508823605,-0.959628576434809,0.142762709713094,-6.72184338867862,1.79439764630928e-11,7.87682113702575e-11,"TGIF2","60436","TGFB induced factor homeobox 2"
"ENSG00000169504",13512.6870375319,-0.273134923753332,0.0406432312431154,-6.72030533496517,1.81344154040719e-11,7.95797203169777e-11,"CLIC4","25932","chloride intracellular channel 4"
"ENSG00000102271",27.7551434858917,-2.75878950058946,0.410595982586154,-6.71898805052384,1.82990913360743e-11,8.02777090431466e-11,"KLHL4","56062","kelch like family member 4"
"ENSG00000160917",354.197811977081,0.685172404957107,0.101977881779605,6.71883346663251,1.83185118625463e-11,8.03382325589843e-11,"CPSF4","10898","cleavage and polyadenylation specific factor 4"
"ENSG00000140497",1178.97553517574,-0.430848621842884,0.064138297647506,-6.71749387878613,1.8487652997734e-11,8.10551367156639e-11,"SCAMP2","10066","secretory carrier membrane protein 2"
"ENSG00000103642",739.654583710953,-0.529145995773877,0.0788092311052066,-6.71426415856654,1.89017618837981e-11,8.28452797631702e-11,"LACTB","114294","lactamase beta"
"ENSG00000134070",271.892148373588,0.774484904699687,0.115372602857927,6.71290137792429,1.90792073950547e-11,8.35973614818901e-11,"IRAK2","3656","interleukin 1 receptor associated kinase 2"
"ENSG00000188643",3935.56343349427,-0.310130488239721,0.0461998602619762,-6.71280143448762,1.909228487803e-11,8.36290086469735e-11,"S100A16","140576","S100 calcium binding protein A16"
"ENSG00000133195",228.572163655389,-0.892576643677956,0.133095307535351,-6.70629686505576,1.99625408454884e-11,8.74141426845359e-11,"SLC39A11","201266","solute carrier family 39 member 11"
"ENSG00000186866",2069.42356458995,-0.355333539868846,0.0530004912852009,-6.7043442664854,2.02312785661229e-11,8.85637704684338e-11,"POFUT2","23275","protein O-fucosyltransferase 2"
"ENSG00000148110",967.420628104798,-0.441274940940033,0.0658237274222301,-6.70388867694243,2.02944895644572e-11,8.88132625424958e-11,"MFSD14B","84641","major facilitator superfamily domain containing 14B"
"ENSG00000204387",1787.35743345708,-0.35421749621584,0.0528381067075494,-6.70382642921665,2.03031411572897e-11,8.8823910655659e-11,"SNHG32","50854","small nucleolar RNA host gene 32"
"ENSG00000167645",795.891029556267,-0.488965167268251,0.0729579664094715,-6.7020120122862,2.05569133320586e-11,8.99065982961191e-11,"YIF1B","90522","Yip1 interacting factor homolog B, membrane trafficking protein"
"ENSG00000174738",1110.86833103711,0.455968269195984,0.0680509779695039,6.70039259979952,2.07860323983568e-11,9.0880834642831e-11,"NR1D2","9975","nuclear receptor subfamily 1 group D member 2"
"ENSG00000123130",742.028558731908,-0.479016327381751,0.0714918524702095,-6.70029256244767,2.08002676697406e-11,9.09152458367732e-11,"ACOT9","23597","acyl-CoA thioesterase 9"
"ENSG00000140941",2796.57578085765,0.316966191245809,0.0473130641216358,6.69933763814007,2.09366342961471e-11,9.14832928376155e-11,"MAP1LC3B","81631","microtubule associated protein 1 light chain 3 beta"
"ENSG00000065621",100.928105502763,1.31204940775619,0.195852752579538,6.69916245993707,2.09617452130831e-11,9.15650056953148e-11,"GSTO2","119391","glutathione S-transferase omega 2"
"ENSG00000065000",3925.65712014914,-0.311598469106219,0.046533864344118,-6.69616576009996,2.13959019168971e-11,9.34329143934447e-11,"AP3D1","8943","adaptor related protein complex 3 subunit delta 1"
"ENSG00000153006",486.208762097621,0.580995921158413,0.0867826793658267,6.69483732703461,2.15911678965665e-11,9.42567977489476e-11,"SREK1IP1","285672","SREK1 interacting protein 1"
"ENSG00000102893",981.220040612851,-0.428463960562444,0.0640292012075389,-6.69169617115255,2.20598518792307e-11,9.62734262887048e-11,"PHKB","5257","phosphorylase kinase regulatory subunit beta"
"ENSG00000110400",303.645295506371,0.706248776067999,0.105597043048774,6.68814917233803,2.26010697221352e-11,9.86052779202747e-11,"NECTIN1","5818","nectin cell adhesion molecule 1"
"ENSG00000159256",500.719722437548,-0.599443793656043,0.0896308398370921,-6.68791896567697,2.26366414854786e-11,9.87303166346798e-11,"MORC3","23515","MORC family CW-type zinc finger 3"
"ENSG00000078902",989.942544797363,0.453284749751587,0.0678002411788897,6.6855919959872,2.29992983295846e-11,1.00281433864403e-10,"TOLLIP","54472","toll interacting protein"
"ENSG00000130803",527.358157444597,0.583423831761947,0.0872737989951834,6.68498264632833,2.30952010292677e-11,1.00668859170601e-10,"ZNF317","57693","zinc finger protein 317"
"ENSG00000128585",1162.08185328466,0.427582273895102,0.0639696514307083,6.68414262594908,2.32280500236999e-11,1.01217042873255e-10,"MKLN1","4289","muskelin 1"
"ENSG00000170876",1611.59215044051,-0.372289445484229,0.0557170880287134,-6.68178217232695,2.36053726140308e-11,1.02829869600127e-10,"TMEM43","79188","transmembrane protein 43"
"ENSG00000127329",83.9138513647718,-1.53876716822911,0.230305594822631,-6.68141461962393,2.36646639319225e-11,1.03056725488897e-10,"PTPRB","5787","protein tyrosine phosphatase receptor type B"
"ENSG00000141030",835.316469789458,-0.511825058830515,0.0766270234155248,-6.67943286867669,2.39868686044353e-11,1.04428049724399e-10,"COPS3","8533","COP9 signalosome subunit 3"
"ENSG00000147459",865.07914404731,-0.473723894911536,0.0709594843316114,-6.67597713503252,2.45590260370731e-11,1.06886388760985e-10,"DOCK5","80005","dedicator of cytokinesis 5"
"ENSG00000136827",1313.63333798617,0.394576336911119,0.059108531401075,6.67545492263647,2.46466414671288e-11,1.07235037074769e-10,"TOR1A","1861","torsin family 1 member A"
"ENSG00000073417",905.464482276684,0.454213026720442,0.0680522083001344,6.67447887535408,2.4811221289053e-11,1.07918235351045e-10,"PDE8A","5151","phosphodiesterase 8A"
"ENSG00000126602",586.143478779334,-0.540200481041342,0.0809696249321974,-6.67164361319071,2.52954249305943e-11,1.09990821829105e-10,"TRAP1","10131","TNF receptor associated protein 1"
"ENSG00000076928",1132.80172134474,0.444191023061409,0.06659365778074,6.67017007120874,2.55507158267877e-11,1.11067079996907e-10,"ARHGEF1","9138","Rho guanine nucleotide exchange factor 1"
"ENSG00000100994",4479.92050862876,-0.315305405174034,0.0472757662919381,-6.66949327118159,2.56688149030658e-11,1.11546502000423e-10,"PYGB","5834","glycogen phosphorylase B"
"ENSG00000151835",4285.15479496459,-0.383239608122847,0.0574701009807329,-6.66850417143567,2.58423707559041e-11,1.12266552274129e-10,"SACS","26278","sacsin molecular chaperone"
"ENSG00000082146",400.429621444004,-0.635056462111304,0.0952740240229094,-6.66557824784014,2.63625306258626e-11,1.14491452556954e-10,"STRADB","55437","STE20 related adaptor beta"
"ENSG00000040633",1064.23692766604,0.465632592711649,0.0698617737806917,6.66505540173301,2.64565534875453e-11,1.14864866266291e-10,"PHF23","79142","PHD finger protein 23"
"ENSG00000186283",305.530452145107,-0.705906070834962,0.105928602162116,-6.66397985460644,2.66510012852727e-11,1.15673929613745e-10,"TOR3A","64222","torsin family 3 member A"
"ENSG00000141756",9437.12694748274,-0.259035278485152,0.0388744199320723,-6.66338633316666,2.67589020836234e-11,1.16091183275117e-10,"FKBP10","60681","FKBP prolyl isomerase 10"
"ENSG00000113212",46.3123797144071,1.93089343574316,0.289777671359818,6.6633616961659,2.6763390263579e-11,1.16091183275117e-10,"PCDHB7","56129","protocadherin beta 7"
"ENSG00000124608",241.859699013512,-0.784291924717866,0.117752062920464,-6.6605365992409,2.72829613514409e-11,1.18308992089855e-10,"AARS2","57505","alanyl-tRNA synthetase 2, mitochondrial"
"ENSG00000149308",342.609332127947,0.693522884967337,0.1041527271662,6.65871075906305,2.7623995380203e-11,1.19751487104953e-10,"NPAT","4863","nuclear protein, coactivator of histone transcription"
"ENSG00000167635",1813.16654837825,0.366036121201982,0.0549719860054151,6.65859372746557,2.76459965059633e-11,1.19810501848052e-10,"ZNF146","7705","zinc finger protein 146"
"ENSG00000111727",360.063452087931,-0.647780020325979,0.0973424475424546,-6.65465104566493,2.83972988568418e-11,1.23029122496551e-10,"HCFC2","29915","host cell factor C2"
"ENSG00000134901",425.372081698179,0.60279859028946,0.0906019563828928,6.65326240574732,2.86666424811234e-11,1.24158375136558e-10,"POGLUT2","79070","protein O-glucosyltransferase 2"
"ENSG00000175792",711.85520588727,-0.491560041315976,0.0738890661095468,-6.65267633220856,2.87810674901755e-11,1.24616177032333e-10,"RUVBL1","8607","RuvB like AAA ATPase 1"
"ENSG00000119185",1094.93206515293,-0.408602991835569,0.0614433890968785,-6.65007249504612,2.92948691793847e-11,1.26802397381312e-10,"ITGB1BP1","9270","integrin subunit beta 1 binding protein 1"
"ENSG00000075856",614.288548202618,-0.516041053666899,0.0776073630780957,-6.64938265132923,2.94324899711655e-11,1.27359493107582e-10,"SART3","9733","spliceosome associated factor 3, U4/U6 recycling protein"
"ENSG00000198952",2406.10497539496,-0.334593441546622,0.0503230673839132,-6.64890792514729,2.9527563115599e-11,1.27732196106365e-10,"SMG5","23381","SMG5 nonsense mediated mRNA decay factor"
"ENSG00000171492",515.030907232774,-0.561338449323297,0.0844299467319855,-6.64857045457118,2.95953308783728e-11,1.27986589847616e-10,"LRRC8D","55144","leucine rich repeat containing 8 VRAC subunit D"
"ENSG00000120685",718.820949948012,0.517621145870782,0.0778831369779321,6.64612605444293,3.00907582927585e-11,1.30089706856465e-10,"PROSER1","80209","proline and serine rich 1"
"ENSG00000107223",2366.55729995667,-0.347048169860031,0.0522192320590642,-6.645983791326,3.01198405938979e-11,1.30176037229421e-10,"EDF1","8721","endothelial differentiation related factor 1"
"ENSG00000170445",1508.89446919084,-0.379663463897033,0.0571330723770365,-6.64524850670608,3.02705910888484e-11,1.30787998521812e-10,"HARS1","3035","histidyl-tRNA synthetase 1"
"ENSG00000175764",70.6101397309456,-1.53313610083077,0.230783801249677,-6.64317032880536,3.07006703992072e-11,1.32606100992523e-10,"TTLL11","158135","tubulin tyrosine ligase like 11"
"ENSG00000141198",79.3875628047152,-1.37240014121061,0.206637414325658,-6.64158591845192,3.10325768074881e-11,1.33999191994607e-10,"TOM1L1","10040","target of myb1 like 1 membrane trafficking protein"
"ENSG00000147535",449.103142574207,0.603740862032272,0.0909120254621893,6.64093511241118,3.11699245924489e-11,1.34551587451962e-10,"PLPP5","84513","phospholipid phosphatase 5"
"ENSG00000110057",316.73202487556,0.71516811033971,0.107724156841207,6.63888334158809,3.16068416101796e-11,1.36396412555833e-10,"UNC93B1","81622","unc-93 homolog B1, TLR signaling regulator"
"ENSG00000146263",137.923125582399,-1.05172977895367,0.158475949366631,-6.63652613003449,3.21162026248322e-11,1.3855265427155e-10,"MMS22L","253714","MMS22 like, DNA repair protein"
"ENSG00000168899",204.127513734828,-0.902044552219019,0.135926255271554,-6.63627899125824,3.21700689300001e-11,1.38743135445689e-10,"VAMP5","10791","vesicle associated membrane protein 5"
"ENSG00000158470",1137.89051618638,0.461721888679794,0.0695813229096933,6.63571586989001,3.22931372049976e-11,1.39231865933047e-10,"B4GALT5","9334","beta-1,4-galactosyltransferase 5"
"ENSG00000078687",311.561331905112,0.709537432694406,0.106939754368305,6.63492671070413,3.24663809173523e-11,1.39936567599113e-10,"TNRC6C","57690","trinucleotide repeat containing adaptor 6C"
"ENSG00000143493",234.584129441141,-0.79482607726085,0.119860246574799,-6.63127350372033,3.32802915441375e-11,1.43401413096971e-10,"INTS7","25896","integrator complex subunit 7"
"ENSG00000048991",677.309994368857,-0.516044034325526,0.0778320842078098,-6.63022247930173,3.35181290287723e-11,1.44382676431539e-10,"R3HDM1","23518","R3H domain containing 1"
